   400.00 1000.00000000000000 
   404.01 1000.00000000000000 
   408.02 1000.00000000000000 
   412.02 1000.00000000000000 
   416.03 1000.00000000000000 
   420.04 1000.00000000000000 
   424.05 1000.00000000000000 
   428.05 1000.00000000000000 
   432.06 1000.00000000000000 
   436.07 1000.00000000000000 
   440.08 1000.00000000000000 
   444.09 1000.00000000000000 
   448.09 1000.00000000000000 
   452.10 1000.00000000000000 
   456.11 1000.00000000000000 
   460.12 1000.00000000000000 
   464.13 1000.00000000000000 
   468.13 1000.00000000000000 
   472.14 1000.00000000000000 
   476.15 1000.00000000000000 
   480.16 1000.00000000000000 
   484.16 1000.00000000000000 
   488.17 1000.00000000000000 
   492.18 1000.00000000000000 
   496.19 1000.00000000000000 
   500.20 1000.00000000000000 
   504.20 1000.00000000000000 
   508.21 1000.00000000000000 
   512.22 1000.00000000000000 
   516.23 1000.00000000000000 
   520.23 1000.00000000000000 
   524.24 1000.00000000000000 
   528.25 1000.00000000000000 
   532.26 1000.00000000000000 
   536.27 1000.00000000000000 
   540.27 1000.00000000000000 
   544.28 1000.00000000000000 
   548.29 1000.00000000000000 
   552.30 1000.00000000000000 
   556.30 1000.00000000000000 
   560.31 1000.00000000000000 
   564.32 1000.00000000000000 
   568.33 1000.00000000000000 
   572.34 1000.00000000000000 
   576.34 1000.00000000000000 
   580.35 1000.00000000000000 
   584.36 1000.00000000000000 
   588.37 1000.00000000000000 
   592.38 1000.00000000000000 
   596.38 1000.00000000000000 
   600.39 1000.00000000000000 
   604.40 1000.00000000000000 
   608.41 1000.00000000000000 
   612.41 1000.00000000000000 
   616.42 1000.00000000000000 
   620.43 1000.00000000000000 
   624.44 1000.00000000000000 
   628.45 1000.00000000000000 
   632.45 1000.00000000000000 
   636.46 1000.00000000000000 
   640.47 1000.00000000000000 
   644.48 1000.00000000000000 
   648.48 1000.00000000000000 
   652.49 1000.00000000000000 
   656.50 1000.00000000000000 
   660.51 1000.00000000000000 
   664.52 1000.00000000000000 
   668.52 1000.00000000000000 
   672.53 1000.00000000000000 
   676.54 1000.00000000000000 
   680.55 1000.00000000000000 
   684.56 1000.00000000000000 
   688.56 1000.00000000000000 
   692.57 1000.00000000000000 
   696.58 1000.00000000000000 
   700.59 1000.00000000000000 
   704.59 1000.00000000000000 
   708.60 1000.00000000000000 
   712.61 1000.00000000000000 
   716.62 1000.00000000000000 
   720.63 1000.00000000000000 
   724.63 1000.00000000000000 
   728.64 1000.00000000000000 
   732.65 1000.00000000000000 
   736.66 1000.00000000000000 
   740.66 1000.00000000000000 
   744.67 1000.00000000000000 
   748.68 1000.00000000000000 
   752.69 1000.00000000000000 
   756.70 1000.00000000000000 
   760.70 1000.00000000000000 
   764.71 1000.00000000000000 
   768.72 1000.00000000000000 
   772.73 1000.00000000000000 
   776.74 1000.00000000000000 
   780.74 1000.00000000000000 
   784.75 1000.00000000000000 
   788.76 1000.00000000000000 
   792.77 1000.00000000000000 
   796.77 1000.00000000000000 
   800.78 1000.00000000000000 
   804.79 1000.00000000000000 
   808.80 1000.00000000000000 
   812.81 1000.00000000000000 
   816.81 1000.00000000000000 
   820.82 1000.00000000000000 
   824.83 1000.00000000000000 
   828.84 1000.00000000000000 
   832.84 1000.00000000000000 
   836.85 1000.00000000000000 
   840.86 1000.00000000000000 
   844.87 1000.00000000000000 
   848.88 1000.00000000000000 
   852.88 1000.00000000000000 
   856.89 1000.00000000000000 
   860.90 1000.00000000000000 
   864.91 1000.00000000000000 
   868.91 1000.00000000000000 
   872.92 1000.00000000000000 
   876.93 1000.00000000000000 
   880.94 1000.00000000000000 
   884.95 1000.00000000000000 
   888.95 1000.00000000000000 
   892.96 1000.00000000000000 
   896.97 1000.00000000000000 
